T,TM,Tm,H,PP,VV,V,VM,RA,SN,TS,FG,train,Date
22.3,26.2,20.4,85.0,0.0,4.8,9.1,14.8,1.0,0.0,0.0,0.0,1,2021-09-04
22.1,26.6,20.2,87.0,1.02,4.8,8.7,11.1,1.0,0.0,0.0,0.0,1,2021-09-05
22.6,27.2,20.2,82.0,7.87,6.9,7.2,11.1,1.0,0.0,0.0,0.0,1,2021-09-06
22.2,27.0,20.0,84.0,2.03,6.9,9.6,14.8,0.0,0.0,0.0,0.0,1,2021-09-07
23.1,27.0,20.5,82.0,0.51,6.3,7.2,9.4,0.0,0.0,0.0,0.0,1,2021-09-08
24.0,27.8,20.0,76.0,0.51,6.9,6.3,7.6,0.0,0.0,0.0,0.0,1,2021-09-09
24.1,29.1,20.2,75.0,0.0,6.9,7.8,9.4,0.0,0.0,0.0,0.0,1,2021-09-10
23.7,28.4,20.5,80.0,0.0,6.9,8.0,11.1,0.0,0.0,0.0,0.0,1,2021-09-11
23.6,28.5,20.7,81.0,0.0,6.9,9.3,11.1,0.0,0.0,0.0,0.0,1,2021-09-12
23.7,28.0,20.9,80.0,0.0,6.3,8.7,14.8,0.0,0.0,0.0,0.0,1,2021-09-13
24.1,28.2,21.0,78.0,0.0,6.9,7.4,14.8,0.0,0.0,0.0,0.0,1,2021-09-14
23.8,28.2,20.5,80.0,4.06,6.3,7.8,14.8,0.0,0.0,0.0,0.0,1,2021-09-15
24.7,29.0,20.8,75.0,0.0,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2021-09-16
25.0,30.0,21.1,72.0,1.02,6.9,3.1,5.4,1.0,0.0,0.0,0.0,1,2021-09-17
26.0,30.9,21.0,68.0,0.0,6.9,4.1,7.6,0.0,0.0,0.0,0.0,1,2021-09-18
25.7,30.8,20.6,70.0,0.0,6.9,2.4,5.4,1.0,0.0,1.0,0.0,1,2021-09-19
22.4,31.3,19.8,92.0,26.16,5.5,0.9,3.5,1.0,0.0,1.0,0.0,1,2021-09-20
23.5,29.0,20.3,84.0,53.34,6.9,2.8,7.6,1.0,0.0,0.0,0.0,1,2021-09-21
23.9,29.7,20.6,79.0,11.18,6.3,6.3,9.4,0.0,0.0,0.0,0.0,1,2021-09-22
23.8,28.0,20.6,76.0,0.0,6.9,6.5,7.6,0.0,0.0,0.0,0.0,1,2021-09-23
24.0,28.2,20.7,80.0,0.25,6.9,4.8,9.4,1.0,0.0,0.0,0.0,1,2021-09-24
24.2,28.8,20.8,79.0,0.51,6.9,6.3,9.4,1.0,0.0,1.0,0.0,1,2021-09-25
23.1,29.2,20.1,83.0,12.19,6.9,5.4,7.6,1.0,0.0,0.0,0.0,1,2021-09-26
22.7,27.0,20.2,80.0,0.51,6.9,8.1,11.1,1.0,0.0,0.0,0.0,1,2021-09-27
22.3,27.0,19.8,84.0,10.16,5.5,8.1,11.1,1.0,0.0,0.0,0.0,1,2021-09-28
23.4,26.8,19.4,78.0,9.14,6.9,8.3,14.8,0.0,0.0,0.0,0.0,1,2021-09-29
24.0,28.0,20.4,79.0,0.0,6.9,5.0,9.4,0.0,0.0,0.0,0.0,1,2021-09-30
24.6,29.8,21.7,81.0,1.02,6.9,6.3,7.6,1.0,0.0,0.0,0.0,1,2021-10-01
24.2,30.8,21.0,82.0,0.0,6.3,3.9,9.4,1.0,0.0,0.0,0.0,1,2021-10-02
23.7,30.0,20.8,86.0,0.0,5.5,2.8,7.6,1.0,0.0,1.0,0.0,1,2021-10-03
24.8,29.7,20.2,77.0,64.01,6.9,2.4,5.4,0.0,0.0,0.0,0.0,1,2021-10-04
23.3,30.6,21.0,83.0,0.0,6.9,3.1,5.4,1.0,0.0,0.0,0.0,1,2021-10-05
22.6,28.0,20.1,92.0,38.61,4.8,3.1,7.6,1.0,0.0,0.0,0.0,1,2021-10-06
24.9,29.6,21.0,78.0,0.51,6.9,3.0,7.6,1.0,0.0,0.0,0.0,1,2021-10-07
22.8,30.6,21.4,91.0,6.1,5.5,3.5,7.6,1.0,0.0,1.0,0.0,1,2021-10-08
22.1,27.1,20.8,94.0,7.87,4.8,3.1,5.4,1.0,0.0,1.0,0.0,1,2021-10-09
22.5,25.8,21.1,90.0,14.48,6.3,4.8,7.6,1.0,0.0,1.0,0.0,1,2021-10-10
22.8,27.0,20.8,91.0,12.95,5.5,1.3,3.5,1.0,0.0,1.0,0.0,1,2021-10-11
22.0,27.5,20.2,92.0,32.51,5.5,2.8,3.5,1.0,0.0,0.0,0.0,1,2021-10-12
22.8,27.8,19.7,87.0,18.29,6.9,4.1,7.6,1.0,0.0,1.0,0.0,1,2021-10-13
24.2,28.0,20.4,83.0,26.92,6.9,3.0,7.6,0.0,0.0,0.0,0.0,1,2021-10-14
23.6,29.0,21.5,87.0,39.62,5.5,2.8,3.5,1.0,0.0,1.0,0.0,1,2021-10-15
23.8,28.3,21.0,88.0,14.99,4.8,2.8,3.5,1.0,0.0,1.0,0.0,1,2021-10-16
22.7,28.9,20.6,88.0,7.11,4.0,3.1,7.6,1.0,0.0,0.0,0.0,1,2021-10-17
22.9,26.4,20.8,87.0,0.76,4.8,4.1,7.6,1.0,0.0,1.0,0.0,1,2021-10-18
23.8,27.6,20.5,81.0,15.24,6.9,1.5,5.4,0.0,0.0,0.0,0.0,1,2021-10-19
24.7,28.8,21.8,76.0,0.0,6.3,1.3,3.5,1.0,0.0,0.0,0.0,1,2021-10-20
25.5,29.3,20.9,73.0,0.51,6.9,3.0,7.6,0.0,0.0,0.0,0.0,1,2021-10-21
25.1,30.7,20.6,76.0,0.25,7.7,2.8,7.6,1.0,0.0,1.0,0.0,1,2021-10-22
24.1,31.6,20.4,80.0,17.27,6.3,2.8,3.5,1.0,0.0,1.0,0.0,1,2021-10-23
24.3,30.1,19.2,74.0,41.91,7.4,2.0,3.5,0.0,0.0,0.0,0.0,1,2021-10-24
23.9,29.4,20.9,75.0,0.0,6.3,3.3,7.6,0.0,0.0,0.0,0.0,1,2021-10-25
23.5,28.1,20.4,74.0,0.0,6.9,3.5,5.4,0.0,0.0,0.0,0.0,1,2021-10-26
22.3,28.4,19.6,76.0,0.0,6.1,2.0,3.5,0.0,0.0,0.0,1.0,1,2021-10-27
23.4,27.4,18.5,70.0,0.0,7.4,1.9,5.4,0.0,0.0,0.0,0.0,1,2021-10-28
22.7,28.2,20.2,85.0,1.02,5.5,4.8,7.6,1.0,0.0,0.0,0.0,1,2021-10-29
23.2,27.0,20.8,84.0,0.25,6.9,4.6,7.6,0.0,0.0,0.0,0.0,1,2021-10-30
23.2,28.0,20.3,82.0,0.51,5.5,4.8,9.4,1.0,0.0,1.0,0.0,1,2021-10-31
22.9,27.8,20.8,84.0,2.03,6.9,6.9,11.1,1.0,0.0,0.0,0.0,1,2021-11-01
22.1,27.6,20.6,86.0,0.0,4.0,7.4,11.1,1.0,0.0,0.0,0.0,1,2021-11-02
22.3,26.8,20.2,85.0,0.0,5.3,3.9,5.4,0.0,0.0,0.0,0.0,1,2021-11-03
22.8,27.0,20.0,85.0,18.03,6.8,2.8,3.5,1.0,0.0,1.0,0.0,1,2021-11-04
21.7,28.4,19.2,92.0,55.88,5.5,3.3,5.4,1.0,0.0,1.0,0.0,1,2021-11-05
22.8,26.6,20.0,80.0,0.0,6.6,4.1,5.4,0.0,0.0,0.0,0.0,1,2021-11-06
21.6,27.4,19.4,86.0,0.0,7.1,3.1,11.1,1.0,0.0,0.0,0.0,1,2021-11-07
20.5,24.5,19.0,91.0,2.03,4.0,1.9,3.5,1.0,0.0,0.0,0.0,1,2021-11-08
21.4,25.6,18.2,72.0,1.02,6.9,3.9,7.6,1.0,0.0,0.0,0.0,1,2021-11-09
20.7,26.6,19.0,77.0,0.0,5.5,4.3,5.4,1.0,0.0,0.0,0.0,1,2021-11-10
18.4,24.0,17.4,96.0,4.32,4.0,6.7,11.1,1.0,0.0,0.0,0.0,1,2021-11-11
20.4,21.2,16.8,98.0,19.05,3.2,2.4,5.4,1.0,0.0,0.0,0.0,1,2021-11-12
21.8,23.6,20.1,95.0,6.6,3.7,2.2,3.5,1.0,0.0,0.0,0.0,1,2021-11-13
22.4,24.6,20.8,93.0,0.0,4.8,2.6,7.6,1.0,0.0,0.0,0.0,1,2021-11-14
22.8,26.2,20.7,90.0,1.02,6.3,1.3,3.5,1.0,0.0,1.0,0.0,1,2021-11-15
22.8,26.4,20.4,89.0,52.07,4.8,2.2,18.3,1.0,0.0,1.0,0.0,1,2021-11-16
22.5,27.6,19.8,89.0,0.76,6.3,2.8,10.7,1.0,0.0,0.0,0.0,1,2021-11-17
20.6,27.2,20.0,97.0,3.56,4.0,3.5,5.4,1.0,0.0,0.0,0.0,1,2021-11-18
21.1,22.0,19.8,98.0,73.41,4.0,2.4,5.4,1.0,0.0,0.0,0.0,1,2021-11-19
21.1,22.6,20.1,95.0,3.81,3.5,2.2,48.2,1.0,0.0,0.0,0.0,1,2021-11-20
22.5,25.4,19.3,89.0,2.29,6.3,0.4,3.5,1.0,0.0,0.0,0.0,1,2021-11-21
22.8,26.5,20.5,88.0,5.08,5.5,3.0,5.4,1.0,0.0,0.0,0.0,1,2021-11-22
24.2,28.4,20.1,79.0,0.0,6.9,1.5,5.4,1.0,0.0,0.0,0.0,1,2021-11-23
22.8,29.8,20.1,85.0,0.0,5.5,3.5,5.4,1.0,0.0,0.0,0.0,1,2021-11-24
23.0,27.0,19.4,75.0,11.43,5.5,3.9,7.6,0.0,0.0,0.0,0.0,1,2021-11-25
21.8,27.0,19.1,81.0,0.0,4.8,4.6,7.6,0.0,0.0,0.0,0.0,1,2021-11-26
21.2,24.9,19.5,86.0,0.0,4.0,5.0,5.4,1.0,0.0,0.0,0.0,1,2021-11-27
21.0,23.4,19.8,91.0,0.0,4.0,2.8,5.4,1.0,0.0,0.0,0.0,1,2021-11-28
21.1,22.6,19.5,92.0,0.0,4.8,4.8,7.6,1.0,0.0,0.0,0.0,1,2021-11-29
22.4,25.8,19.4,85.0,0.51,6.3,4.8,11.1,0.0,0.0,0.0,0.0,1,2021-11-30
21.7,26.4,20.0,87.0,0.0,4.8,4.1,9.4,1.0,0.0,0.0,0.0,1,2021-12-01
22.1,25.4,19.5,86.0,0.0,4.0,3.3,5.4,0.0,0.0,0.0,0.0,1,2021-12-02
23.2,27.4,20.0,81.0,0.0,5.5,1.5,5.4,0.0,0.0,0.0,0.0,1,2021-12-03
23.9,28.2,21.0,77.0,0.0,5.5,1.5,5.4,0.0,0.0,0.0,0.0,1,2021-12-04
23.4,28.4,19.8,78.0,1.02,5.8,2.4,7.6,1.0,0.0,0.0,0.0,1,2021-12-05
23.2,29.2,19.3,78.0,0.0,5.5,2.4,5.4,0.0,0.0,0.0,0.0,1,2021-12-06
22.6,28.2,19.8,74.0,0.0,5.8,2.0,5.4,0.0,0.0,0.0,0.0,1,2021-12-07
23.0,28.4,18.6,72.0,0.0,6.9,5.6,11.1,0.0,0.0,0.0,0.0,1,2021-12-08
22.6,28.2,20.2,82.0,0.51,5.5,5.2,7.6,1.0,0.0,0.0,0.0,1,2021-12-09
22.7,27.2,18.6,70.0,1.02,6.9,6.1,7.6,0.0,0.0,0.0,0.0,1,2021-12-10
21.6,28.4,19.2,81.0,0.0,6.9,5.9,9.4,1.0,0.0,0.0,0.0,1,2021-12-11
21.4,24.0,18.6,83.0,0.25,5.8,5.7,11.1,1.0,0.0,0.0,0.0,1,2021-12-12
20.4,26.0,19.0,89.0,1.02,4.0,6.5,11.1,1.0,0.0,0.0,0.0,1,2021-12-13
21.2,24.4,18.3,82.0,2.79,4.8,8.1,11.1,0.0,0.0,0.0,0.0,1,2021-12-14
20.6,24.4,18.8,84.0,0.25,5.5,7.0,11.1,0.0,0.0,0.0,0.0,1,2021-12-15
21.5,26.4,17.2,69.0,0.0,6.0,3.9,11.1,0.0,0.0,0.0,0.0,1,2021-12-16
21.6,27.6,16.8,64.0,0.0,6.8,4.6,7.6,0.0,0.0,0.0,0.0,1,2021-12-17
21.0,28.6,16.5,68.0,0.0,6.0,3.9,5.4,0.0,0.0,0.0,0.0,1,2021-12-18
20.0,27.0,15.6,58.0,0.0,6.8,5.9,11.1,0.0,0.0,0.0,0.0,1,2021-12-19
20.7,26.8,14.8,62.0,0.0,7.1,6.7,11.1,0.0,0.0,0.0,0.0,1,2021-12-20
19.8,27.2,15.8,69.0,0.0,5.5,1.5,5.4,0.0,0.0,0.0,0.0,1,2021-12-21
20.7,27.4,14.2,63.0,0.0,6.0,2.2,7.6,0.0,0.0,0.0,0.0,1,2021-12-22
21.3,28.2,16.0,60.0,0.0,6.3,2.6,7.6,0.0,0.0,0.0,0.0,1,2021-12-23
21.0,28.2,14.3,53.0,0.0,6.0,2.2,9.4,0.0,0.0,0.0,0.0,1,2021-12-24
21.8,30.0,14.7,52.0,0.0,6.0,3.0,9.4,0.0,0.0,0.0,0.0,1,2021-12-25
22.2,30.2,15.1,54.0,0.0,6.3,3.9,7.6,0.0,0.0,0.0,0.0,1,2021-12-26
21.2,30.2,16.6,64.0,0.0,6.3,6.1,11.1,0.0,0.0,0.0,0.0,1,2021-12-27
21.2,28.4,16.3,70.0,0.0,6.3,6.5,9.4,0.0,0.0,0.0,0.0,1,2021-12-28
21.3,27.4,15.6,67.0,0.0,6.3,6.5,11.1,0.0,0.0,0.0,0.0,1,2021-12-29
21.3,27.6,15.7,70.0,0.0,6.3,9.3,18.3,0.0,0.0,0.0,0.0,1,2021-12-30
20.3,26.5,18.8,83.0,0.0,4.8,7.8,11.1,1.0,0.0,0.0,0.0,1,2021-12-31
21.4,24.6,18.5,77.0,3.3,5.5,9.4,14.8,0.0,0.0,0.0,0.0,1,2022-01-01
22.0,26.4,17.5,70.0,0.0,6.9,9.3,14.8,0.0,0.0,0.0,0.0,1,2022-01-02
21.4,27.2,16.3,68.0,0.0,6.3,7.6,9.4,0.0,0.0,0.0,0.0,1,2022-01-03
20.9,27.3,16.8,66.0,0.0,6.9,7.6,11.1,0.0,0.0,0.0,0.0,1,2022-01-04
21.8,27.4,16.0,62.0,0.0,6.0,6.3,9.4,0.0,0.0,0.0,0.0,1,2022-01-05
21.9,28.0,16.8,67.0,0.0,6.3,8.1,11.1,0.0,0.0,0.0,0.0,1,2022-01-06
22.1,28.4,18.1,69.0,0.0,6.0,8.9,11.1,0.0,0.0,0.0,0.0,1,2022-01-07
21.9,28.2,18.4,72.0,0.0,6.3,7.2,9.4,0.0,0.0,0.0,0.0,1,2022-01-08
22.4,28.4,18.3,71.0,0.0,6.3,5.0,7.6,0.0,0.0,0.0,0.0,1,2022-01-09
21.8,28.2,17.4,71.0,0.0,6.3,5.2,9.4,0.0,0.0,0.0,0.0,1,2022-01-10
22.9,29.0,16.8,66.0,0.0,6.3,6.3,9.4,0.0,0.0,0.0,0.0,1,2022-01-11
23.4,30.6,20.0,65.0,0.0,6.3,5.9,9.4,0.0,0.0,0.0,0.0,1,2022-01-12
22.4,29.4,18.4,62.0,0.0,6.3,5.4,11.1,0.0,0.0,0.0,0.0,1,2022-01-13
22.3,29.0,16.5,62.0,0.0,6.3,2.6,9.4,0.0,0.0,0.0,0.0,1,2022-01-14
23.1,29.2,17.4,63.0,0.0,6.3,1.9,7.6,0.0,0.0,0.0,0.0,1,2022-01-15
22.5,30.2,19.0,67.0,0.0,6.3,8.0,11.1,0.0,0.0,0.0,0.0,1,2022-01-16
22.1,29.2,18.0,65.0,0.0,6.3,8.7,11.1,0.0,0.0,0.0,0.0,1,2022-01-17
21.7,28.4,16.4,66.0,0.0,6.3,7.0,11.1,0.0,0.0,0.0,0.0,1,2022-01-18
21.7,27.9,16.6,55.0,0.0,6.3,3.3,7.6,0.0,0.0,0.0,0.0,1,2022-01-19
22.0,29.0,15.0,53.0,0.0,6.9,2.6,9.4,0.0,0.0,0.0,0.0,1,2022-01-20
23.1,31.4,16.6,46.0,0.0,6.3,3.0,11.1,0.0,0.0,0.0,0.0,1,2022-01-21
22.9,31.8,17.5,51.0,0.0,6.3,5.4,11.1,0.0,0.0,0.0,0.0,1,2022-01-22
23.3,31.2,17.0,45.0,0.0,6.3,3.1,11.1,0.0,0.0,0.0,0.0,1,2022-01-23
22.1,31.0,16.5,47.0,0.0,6.9,3.7,7.6,0.0,0.0,0.0,0.0,1,2022-01-24
22.0,30.2,16.2,57.0,0.0,6.3,5.4,9.4,0.0,0.0,0.0,0.0,1,2022-01-25
22.5,29.0,17.8,68.0,0.0,6.9,3.3,5.4,0.0,0.0,0.0,0.0,1,2022-01-26
22.2,28.8,19.8,72.0,0.0,5.3,10.7,14.8,0.0,0.0,0.0,0.0,1,2022-01-27
21.4,27.2,18.2,70.0,0.0,6.9,8.3,9.4,0.0,0.0,0.0,0.0,1,2022-01-28
22.1,26.8,17.6,67.0,0.0,6.3,10.4,14.8,0.0,0.0,0.0,0.0,1,2022-01-29
24.1,29.4,18.3,65.0,0.0,6.9,5.0,7.6,0.0,0.0,0.0,0.0,1,2022-01-30
24.3,31.6,19.2,64.0,0.0,6.9,3.0,7.6,0.0,0.0,0.0,0.0,1,2022-01-31
24.0,30.6,19.5,63.0,0.0,6.3,3.1,7.6,0.0,0.0,0.0,0.0,1,2022-02-01
23.8,31.5,17.8,58.0,0.0,6.3,3.9,9.4,0.0,0.0,0.0,0.0,1,2022-02-02
23.7,31.3,18.9,64.0,0.0,5.5,4.8,9.4,0.0,0.0,0.0,0.0,1,2022-02-03
23.9,30.6,18.2,44.0,0.0,6.9,7.2,14.8,0.0,0.0,0.0,0.0,1,2022-02-04
24.3,31.5,17.5,57.0,0.0,6.3,4.6,7.6,0.0,0.0,0.0,0.0,1,2022-02-05
23.4,32.5,19.6,64.0,0.0,6.3,8.5,14.8,0.0,0.0,0.0,0.0,1,2022-02-06
22.8,29.8,18.9,65.0,0.0,6.3,4.8,7.6,0.0,0.0,0.0,0.0,1,2022-02-07
23.1,30.0,17.6,61.0,0.0,6.3,5.7,9.4,0.0,0.0,0.0,0.0,1,2022-02-08
22.4,29.5,16.8,61.0,0.0,6.3,8.7,11.1,0.0,0.0,0.0,0.0,1,2022-02-09
22.9,30.1,16.1,44.0,0.0,6.3,8.0,14.8,0.0,0.0,0.0,0.0,1,2022-02-10
23.0,31.0,15.1,41.0,0.0,6.9,9.1,11.1,0.0,0.0,0.0,0.0,1,2022-02-11
23.4,30.5,17.2,52.0,0.0,6.9,9.8,14.8,0.0,0.0,0.0,0.0,1,2022-02-12
22.8,30.3,17.6,59.0,0.0,6.9,5.9,7.6,0.0,0.0,0.0,0.0,1,2022-02-13
23.3,30.1,17.0,53.0,0.0,6.3,7.0,11.1,0.0,0.0,0.0,0.0,1,2022-02-14
23.1,30.0,18.3,58.0,0.0,6.9,7.2,14.8,0.0,0.0,0.0,0.0,1,2022-02-15
22.8,29.2,16.8,53.0,0.0,6.3,7.0,11.1,0.0,0.0,0.0,0.0,1,2022-02-16
23.6,30.0,18.0,46.0,0.0,6.9,8.3,14.8,0.0,0.0,0.0,0.0,1,2022-02-17
23.0,31.0,16.6,54.0,0.0,6.3,10.0,11.1,0.0,0.0,0.0,0.0,1,2022-02-18
23.1,30.6,16.0,53.0,0.0,6.9,5.7,11.1,0.0,0.0,0.0,0.0,1,2022-02-19
24.7,32.0,16.8,41.0,0.0,6.9,3.9,7.6,0.0,0.0,0.0,0.0,1,2022-02-20
25.3,33.1,17.6,45.0,0.0,6.9,2.8,11.1,0.0,0.0,0.0,0.0,1,2022-02-21
25.3,33.4,20.0,55.0,0.0,6.9,6.3,11.1,0.0,0.0,0.0,0.0,1,2022-02-22
23.8,32.0,18.5,52.0,0.0,6.9,7.4,11.1,0.0,0.0,0.0,0.0,1,2022-02-23
22.2,31.5,17.0,56.0,0.0,6.0,6.5,7.6,0.0,0.0,0.0,0.0,1,2022-02-24
24.2,31.2,17.0,36.0,0.0,6.9,5.9,9.4,0.0,0.0,0.0,0.0,1,2022-02-25
24.1,33.0,16.0,40.0,0.0,6.9,7.2,11.1,0.0,0.0,0.0,0.0,1,2022-02-26
24.1,31.7,17.4,46.0,0.0,6.9,9.1,11.1,0.0,0.0,0.0,0.0,1,2022-02-27
24.6,31.4,16.1,40.0,0.0,6.9,4.8,7.6,0.0,0.0,0.0,0.0,1,2022-02-28
25.2,32.1,18.4,42.0,0.0,6.9,3.9,9.4,0.0,0.0,0.0,0.0,1,2022-03-01
24.7,32.8,17.2,27.0,0.0,6.9,6.3,9.4,0.0,0.0,0.0,0.0,1,2022-03-02
24.1,31.8,15.7,35.0,0.0,6.9,5.6,11.1,0.0,0.0,0.0,0.0,1,2022-03-03
25.0,31.6,17.6,36.0,0.0,6.9,7.0,9.4,0.0,0.0,0.0,0.0,1,2022-03-04
25.1,30.6,19.4,47.0,0.0,6.6,5.2,7.6,0.0,0.0,0.0,0.0,1,2022-03-05
23.9,32.1,18.6,52.0,0.0,6.3,6.7,11.1,0.0,0.0,0.0,0.0,1,2022-03-06
22.4,30.7,18.7,68.0,0.0,6.3,7.6,14.8,0.0,0.0,0.0,0.0,1,2022-03-07
24.9,30.6,18.0,49.0,0.0,6.9,4.1,7.6,0.0,0.0,0.0,0.0,1,2022-03-08
26.0,32.8,18.5,40.0,0.0,6.9,6.5,14.8,0.0,0.0,0.0,0.0,1,2022-03-09
26.0,33.6,19.4,38.0,0.0,6.9,6.9,14.8,0.0,0.0,0.0,0.0,1,2022-03-10
26.2,33.4,19.1,34.0,0.0,6.9,5.0,9.4,0.0,0.0,0.0,0.0,1,2022-03-11
26.4,33.5,18.3,35.0,0.0,6.9,7.4,14.8,0.0,0.0,0.0,0.0,1,2022-03-12
26.4,33.6,18.6,39.0,0.0,6.9,4.8,7.6,0.0,0.0,0.0,0.0,1,2022-03-13
27.0,33.3,19.3,48.0,0.0,6.3,5.9,9.4,0.0,0.0,0.0,0.0,1,2022-03-14
26.7,33.8,20.1,44.0,0.0,6.3,2.8,7.6,0.0,0.0,0.0,0.0,1,2022-03-15
26.9,34.6,21.0,52.0,0.0,7.4,2.6,5.4,0.0,0.0,0.0,0.0,1,2022-03-16
27.2,34.5,20.4,46.0,0.0,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2022-03-17
27.3,34.8,21.8,55.0,0.0,6.9,2.8,3.5,0.0,0.0,0.0,0.0,1,2022-03-18
26.5,34.8,21.7,58.0,0.0,6.3,5.7,11.1,1.0,0.0,0.0,0.0,1,2022-03-19
24.9,34.1,21.8,66.0,0.0,6.3,4.3,5.4,1.0,0.0,0.0,0.0,1,2022-03-20
24.7,33.2,21.3,73.0,6.1,6.3,2.8,7.6,1.0,0.0,0.0,0.0,1,2022-03-21
25.6,33.5,21.8,69.0,7.87,6.3,2.0,5.4,1.0,0.0,0.0,0.0,1,2022-03-22
27.0,32.4,21.4,61.0,2.03,5.5,3.7,7.6,0.0,0.0,0.0,0.0,1,2022-03-23
27.1,33.6,23.4,61.0,0.0,5.5,5.4,11.1,0.0,0.0,0.0,0.0,1,2022-03-24
26.6,32.6,22.4,63.0,0.0,5.8,1.5,5.4,0.0,0.0,0.0,0.0,1,2022-03-25
27.1,31.8,22.7,64.0,0.0,6.9,3.0,11.1,0.0,0.0,0.0,0.0,1,2022-03-26
27.8,33.8,23.0,54.0,0.0,6.9,2.2,7.6,0.0,0.0,0.0,0.0,1,2022-03-27
28.2,34.5,23.0,54.0,0.0,6.9,2.2,7.6,0.0,0.0,0.0,0.0,1,2022-03-28
28.7,34.7,23.3,53.0,0.0,6.9,3.0,7.6,0.0,0.0,0.0,0.0,1,2022-03-29
27.8,35.3,23.2,58.0,0.0,6.9,3.7,7.6,0.0,0.0,0.0,0.0,1,2022-03-30
28.3,34.3,22.7,54.0,0.0,6.9,4.8,7.6,0.0,0.0,0.0,0.0,1,2022-03-31
27.1,34.6,23.4,62.0,0.25,6.3,3.9,5.4,1.0,0.0,0.0,0.0,1,2022-04-01
27.4,34.0,22.0,56.0,0.0,6.9,2.4,5.4,0.0,0.0,0.0,0.0,1,2022-04-02
28.2,33.6,22.8,48.0,0.0,8.0,2.8,5.4,0.0,0.0,0.0,0.0,1,2022-04-03
27.6,34.5,22.0,49.0,0.0,6.9,4.6,7.6,0.0,0.0,0.0,0.0,1,2022-04-04
27.3,34.6,21.7,46.0,0.0,6.3,5.7,9.4,0.0,0.0,0.0,0.0,1,2022-04-05
28.3,35.0,21.9,43.0,0.0,7.4,2.0,5.4,0.0,0.0,0.0,0.0,1,2022-04-06
28.7,35.8,22.6,40.0,0.0,7.4,6.1,9.4,0.0,0.0,0.0,0.0,1,2022-04-07
28.1,35.5,22.0,52.0,0.0,6.3,5.0,7.6,0.0,0.0,0.0,0.0,1,2022-04-08
28.3,34.9,23.4,50.0,0.0,6.3,5.0,11.1,0.0,0.0,0.0,0.0,1,2022-04-09
27.3,34.9,23.8,53.0,0.0,6.9,3.3,5.4,0.0,0.0,0.0,0.0,1,2022-04-10
28.3,35.1,22.9,50.0,0.0,6.9,5.0,9.4,0.0,0.0,0.0,0.0,1,2022-04-11
28.4,35.1,22.6,51.0,0.0,6.9,2.8,5.4,0.0,0.0,0.0,0.0,1,2022-04-12
25.3,34.8,22.0,71.0,11.94,6.3,4.6,9.4,1.0,0.0,1.0,0.0,1,2022-04-13
24.4,33.7,19.4,74.0,18.03,5.3,1.7,7.6,1.0,0.0,1.0,0.0,1,2022-04-14
25.4,33.0,19.1,63.0,37.59,6.3,3.5,9.4,1.0,0.0,1.0,0.0,1,2022-04-15
26.3,34.1,20.6,64.0,0.0,6.3,2.8,5.4,1.0,0.0,1.0,0.0,1,2022-04-16
25.6,34.1,20.0,67.0,51.05,6.9,2.8,7.6,0.0,0.0,0.0,0.0,1,2022-04-17
23.8,32.1,20.6,75.0,1.02,5.8,5.6,11.1,1.0,0.0,1.0,0.0,1,2022-04-18
26.0,32.4,20.0,64.0,32.77,6.9,0.9,3.5,0.0,0.0,0.0,0.0,1,2022-04-19
27.9,34.1,21.8,57.0,0.0,6.9,0.4,3.5,0.0,0.0,0.0,0.0,1,2022-04-20
28.1,34.5,23.2,56.0,0.0,6.9,3.0,5.4,0.0,0.0,0.0,0.0,1,2022-04-21
27.4,34.5,22.7,58.0,0.0,6.3,3.9,5.4,0.0,0.0,0.0,0.0,1,2022-04-22
27.0,33.5,22.7,58.0,0.0,6.6,2.2,5.4,0.0,0.0,0.0,0.0,1,2022-04-23
27.9,34.0,23.3,52.0,0.0,6.3,2.2,5.4,0.0,0.0,0.0,0.0,1,2022-04-24
28.6,34.6,23.2,52.0,0.0,6.3,3.9,5.4,0.0,0.0,0.0,0.0,1,2022-04-25
28.9,34.6,23.4,52.0,0.0,7.4,2.2,5.4,0.0,0.0,0.0,0.0,1,2022-04-26
29.1,35.0,23.7,47.0,0.0,6.9,3.9,7.6,0.0,0.0,0.0,0.0,1,2022-04-27
28.5,35.0,24.2,54.0,0.0,6.9,4.4,11.1,0.0,0.0,0.0,0.0,1,2022-04-28
29.2,36.7,23.3,45.0,0.0,6.3,2.4,5.4,1.0,0.0,0.0,0.0,1,2022-04-29
28.1,36.7,22.7,59.0,0.0,6.9,5.4,11.1,0.0,0.0,1.0,0.0,1,2022-04-30
24.9,34.8,20.4,74.0,0.0,6.3,4.8,9.4,1.0,0.0,1.0,0.0,1,2022-05-01
26.3,33.9,20.2,67.0,54.1,6.9,3.0,9.4,0.0,0.0,0.0,0.0,1,2022-05-02
26.3,34.0,21.6,67.0,0.0,6.9,1.9,3.5,1.0,0.0,1.0,0.0,1,2022-05-03
25.5,34.2,20.9,70.0,8.89,5.5,3.3,7.6,1.0,0.0,1.0,0.0,1,2022-05-04
23.9,34.2,21.0,77.0,4.32,5.8,3.7,9.4,1.0,0.0,1.0,0.0,1,2022-05-05
